City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
581,Milledgeville,33.0801,-83.2321,64.09,100,100,4.61,US,2022-03-31 15:57:57,overcast clouds
582,Evensk,61.95,159.2333,12.33,77,100,9.24,RU,2022-03-31 16:00:56,overcast clouds
583,Usta Muhammad,28.1794,68.0445,85.78,4,0,6.69,PK,2022-03-31 16:00:57,clear sky
584,Boyolangu,-8.1181,111.8935,76.87,90,100,1.74,ID,2022-03-31 16:00:57,overcast clouds
585,Andros Town,24.7,-77.7667,78.4,66,12,22.1,BS,2022-03-31 16:00:57,few clouds
586,Kodinsk,58.6881,99.1844,34.54,97,100,13.67,RU,2022-03-31 16:00:58,overcast clouds
587,Beringovskiy,63.05,179.3167,3.31,95,100,19.91,RU,2022-03-31 16:00:58,light snow
588,Inirida,3.8653,-67.9239,89.56,54,31,4.21,CO,2022-03-31 16:00:58,scattered clouds
589,Ledec,49.9745,15.5937,41.38,82,100,11.5,CZ,2022-03-31 16:00:58,overcast clouds
590,Zhenlai,45.8495,123.2973,31.15,41,0,7.58,CN,2022-03-31 16:00:59,clear sky
591,Andra,62.5147,65.8878,14.52,90,93,6.82,RU,2022-03-31 16:00:59,overcast clouds
592,Esna,25.2934,32.554,89.04,7,31,9.35,EG,2022-03-31 16:00:59,scattered clouds
593,Todi,42.7799,12.4046,55.22,50,99,8.32,IT,2022-03-31 16:01:00,overcast clouds
594,Magaria,12.9983,8.9099,99.23,4,44,7.58,NE,2022-03-31 16:01:00,scattered clouds
595,Cucuyagua,14.65,-88.8667,85.84,42,51,3.76,HN,2022-03-31 16:02:00,broken clouds
596,Tokmak,47.2514,35.7058,55.22,60,99,15.59,UA,2022-03-31 16:02:01,overcast clouds
597,Qaqortoq,60.7167,-46.0333,37.4,73,99,3.53,GL,2022-03-31 16:02:02,overcast clouds
598,Darayya,33.459,36.2374,67.68,22,55,5.44,SY,2022-03-31 16:02:02,broken clouds
599,North Bend,43.4065,-124.2243,42.17,100,100,4.34,US,2022-03-31 16:02:03,overcast clouds
600,Laukaa,58.7372,29.8453,29.44,76,100,1.5,RU,2022-03-31 16:02:03,overcast clouds
601,Goba,7.0167,39.9833,59.59,50,91,5.1,ET,2022-03-31 16:02:04,overcast clouds
602,Goderich,43.7501,-81.7165,54.91,84,66,30.53,CA,2022-03-31 16:02:04,broken clouds
603,Keetmanshoop,-26.5833,18.1333,88.59,26,26,12.03,NA,2022-03-31 16:02:04,scattered clouds
604,Matina,10.0761,-83.2895,86.5,57,70,6.29,CR,2022-03-31 16:02:04,broken clouds
605,Jodhpur,26.2867,73.03,88.92,7,0,5.84,IN,2022-03-31 16:02:05,clear sky
606,Tineo,43.3376,-6.4145,46.65,98,100,3.69,ES,2022-03-31 16:02:05,light rain
607,Vallenar,-28.5708,-70.7581,78.48,34,0,6.24,CL,2022-03-31 16:02:05,clear sky
608,Mackay,-21.15,149.2,67.68,65,13,4.23,AU,2022-03-31 16:02:06,few clouds
609,Aberdeen,57.1437,-2.0981,44.49,82,20,14.97,GB,2022-03-31 15:58:33,few clouds
610,Charlottetown,46.2352,-63.1267,40.55,52,100,8.99,CA,2022-03-31 16:01:24,light rain
611,Mnogovershinnyy,53.9353,139.9242,5.49,86,67,4.29,RU,2022-03-31 16:02:06,broken clouds
612,La Romana,18.4273,-68.9728,81.43,62,28,16.33,DO,2022-03-31 16:02:06,scattered clouds
613,Pilani,28.3684,75.6041,85.08,7,0,10.42,IN,2022-03-31 15:59:11,clear sky
614,Hami,42.8,93.45,48.34,22,0,3.04,CN,2022-03-31 16:02:07,clear sky
615,Tocopilla,-22.092,-70.1979,71.26,66,6,7.92,CL,2022-03-31 16:00:29,clear sky
616,Mayya,61.7333,130.2811,4.32,100,77,3.18,RU,2022-03-31 16:02:07,broken clouds
617,Bandipur,27.9333,84.4167,68.45,59,61,3.0,NP,2022-03-31 16:02:07,broken clouds
618,Araouane,18.9048,-3.5265,98.74,7,94,8.34,ML,2022-03-31 16:02:08,overcast clouds
619,Kiama,-34.6833,150.8667,59.38,89,100,7.0,AU,2022-03-31 16:00:14,light rain
620,Aklavik,68.2191,-135.0107,-23.13,95,56,5.79,CA,2022-03-31 16:02:08,broken clouds
621,Canela,-29.3656,-50.8156,61.29,56,0,1.99,BR,2022-03-31 16:02:08,clear sky
622,New Ulm,44.3125,-94.4605,31.42,76,100,12.66,US,2022-03-31 16:00:55,overcast clouds
623,Borogontsy,62.6683,131.1683,-9.74,100,75,2.21,RU,2022-03-31 16:02:09,broken clouds
624,Petropavlovka,50.6114,105.3196,25.36,80,36,4.88,RU,2022-03-31 16:02:09,scattered clouds
625,Villazon,-22.0866,-65.5942,57.56,45,49,8.39,BO,2022-03-31 16:02:09,scattered clouds
626,Conceicao Da Barra,-18.5933,-39.7322,89.08,52,0,7.4,BR,2022-03-31 16:02:10,clear sky
627,Socorro,31.6546,-106.3033,60.39,38,20,5.75,US,2022-03-31 16:02:10,few clouds
628,Okhtyrka,50.3104,34.8988,56.75,66,97,7.9,UA,2022-03-31 16:02:10,overcast clouds
629,Kulhudhuffushi,6.6221,73.07,84.2,71,23,4.45,MV,2022-03-31 16:02:11,few clouds
630,Tigil,57.8,158.6667,12.87,97,100,2.24,RU,2022-03-31 16:02:11,overcast clouds
631,Palmer,42.1584,-72.3287,58.55,84,100,1.01,US,2022-03-31 16:02:11,light intensity drizzle
632,Buala,-8.145,159.5921,79.57,83,100,3.36,SB,2022-03-31 16:02:12,light rain
633,Leh,34.1667,77.5833,25.14,50,1,5.48,IN,2022-03-31 16:02:12,clear sky
634,Krasnoyarskaya,47.6501,42.0443,56.93,61,99,8.72,RU,2022-03-31 16:02:12,overcast clouds
635,Maamba,-17.3667,27.15,73.87,71,16,4.43,ZM,2022-03-31 16:02:12,few clouds
636,Verkhnyaya Inta,65.9811,60.3094,15.8,89,100,11.43,RU,2022-03-31 16:02:13,overcast clouds
637,Qandala,11.472,49.8728,80.24,79,26,4.9,SO,2022-03-31 16:02:13,scattered clouds
638,Pinhao,-25.6956,-51.6597,61.95,83,98,5.82,BR,2022-03-31 16:02:13,overcast clouds
639,Soubre,5.7856,-6.6083,88.5,58,97,6.35,CI,2022-03-31 16:02:14,light rain
640,Zile,40.3031,35.8864,57.94,44,66,6.26,TR,2022-03-31 16:02:14,broken clouds
641,Mpika,-11.8343,31.4529,63.73,96,74,4.63,ZM,2022-03-31 16:02:14,broken clouds
642,Sabirabad,40.0095,48.4752,59.0,43,0,16.78,AZ,2022-03-31 16:03:15,clear sky
643,Baykit,61.67,96.37,33.17,76,100,19.84,RU,2022-03-31 16:03:15,light snow
644,Pedasi,7.5333,-80.0333,82.81,69,90,12.37,PA,2022-03-31 16:03:15,overcast clouds
645,Shimoga,13.9167,75.5667,77.52,81,51,9.4,IN,2022-03-31 16:03:15,broken clouds
646,Sangar,63.9242,127.4739,-0.45,97,100,1.32,RU,2022-03-31 16:03:16,overcast clouds
647,Kudahuvadhoo,2.6708,72.8944,83.28,68,9,1.66,MV,2022-03-31 16:03:16,clear sky
648,Noumea,-22.2763,166.4572,82.99,99,6,2.95,NC,2022-03-31 16:03:16,clear sky
649,Mangan,27.5167,88.5333,71.28,84,99,1.32,IN,2022-03-31 15:59:00,overcast clouds
650,Bacolod,10.6667,122.95,79.52,79,21,8.52,PH,2022-03-31 15:58:49,few clouds
651,Villa Rica,33.7321,-84.9191,66.78,78,63,9.71,US,2022-03-31 16:03:17,broken clouds
652,Toamasina,-18.1667,49.3833,75.31,84,92,11.1,MG,2022-03-31 16:03:17,light rain
